All Players 2011 MLB Standard Stats																
Player	Action	Team	INN	GS	QS	CG	W	L	S	BS	K	BBI	HA	ERA	WHIP	Rank
Escobar, Kelvim SP NYM 	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3586
Lowry, Noah SP SF	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3589
Birkins, Kurt RP COL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3590
Lo, Chia-Jen RP HOU	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3593
Flannery, Michael RP CIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3595
Flinn, Chris RP TB	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3596
Hernandez, Carlos E. SP TB	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3599
Quintana, Jose RP CHW	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3601
Alvarez, Abe SP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3602
Brownlie, Bobby SP WAS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3607
Hinton, Robert RP MIL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3609
Cox, J.B. RP NYY	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3610
Wright, Matt SP OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3611
Tufts, Tyler RP TEX	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3614
Lara, Alexis RP SD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3615
Perez, Oneli RP STL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3617
Kometani, Paul RP TEX	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3619
Schmidt, Joshua RP NYY	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3620
Wordekemper, Eric RP NYY	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3621
Schroder, Chris RP MIA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3624
Martinez, Carlos SP STL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3626
Stange, Daniel RP ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3628
James, Chad SP MIA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3630
Shouse, Brian RP TB	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3632
Quezada, Elvys RP NYY	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3636
Wada, Tsuyoshi SP BAL 	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3638
Cooney, Brandon P BAL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3639
Martis, Shairon SP PIT	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3641
Castellanos, Jonathan RP ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3642
Torra, Matt SP ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3643
Haeger, Charlie SP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3645
Heath, Deunte P CHW	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3647
Miller, Adam SP CLE 	-	Shits & Giggles	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3655
Woerman, Joe SP SEA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3656
Villalona, Bryan RP NYY	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3658
Corcoran, Tim RP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3659
Hansen, Craig RP PIT	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3661
Moyer, Jamie SP PHI 	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3665
Adkins, Jon RP CHW	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3666
Bright, Adam RP COL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3667
Brocail, Doug RP HOU	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3668
Boothe, Robert RP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3671
Welker, Duke RP PIT	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3672
Withrow, Chris SP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3673
Stokes, Brian RP TOR	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3676
Cole, A.J. SP OAK 	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3677
Buckner, Billy SP COL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3681
Rouwenhorst, Jonathon RP ATL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3682
Hendrickson, Ben SP MIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3685
Batista, Kendy RP TEX	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3689
Thorne, David RP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3690
Aselton, Kyle RP MIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3691
Sawatski, Jay RP MIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3692
Flande, Yohan SP ATL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3695
Bumstead, Mike RP TEX	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3696
Pollok, Dwayne RP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3697
Thomas, Kevin SP STL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3699
Cisco, Michael P PHI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3701
Campillo, Jorge RP KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3702
Keating, Patrick RP KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3704
Redmond, Todd SP ATL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3706
Wilkinson, Matthew RP ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3707
Jorgenson, Adam RP COL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3708
Bittner, Tim RP LAA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3711
Rohrbaugh, Robert SP SEA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3714
Lollis, Matt P SD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3716
Venditte, Patrick P NYY	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3724
Santiago, Tomas RP COL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3725
Sanchez, Romulo RP NYY	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3726
Davis, Jason T. RP PIT	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3728
Walker, Jamie RP BAL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3735
Morla, Ronny SP CHC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3736
Bajenaru, Jeff RP ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3738
Keppel, Bobby RP MIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3742
Hansack, Devern RP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3744
Muegge, Danny RP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3746
Penn, Hayden RP PIT	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3748
Sanchez, Jesus SP PHI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3749
Mercedes, Simon SP SF	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3753
Urckfitz, Patrick RP HOU	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3756
Maroth, Mike SP MIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3758
Rodriguez, Jose A. RP HOU	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3759
Burnside, Adrian RP SD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3760
Barrett, Ricky RP MIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3761
Bono, Robert SP MIA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3762
Meloan, Jon RP OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3763
Giese, Dan RP OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3765
Abraham, Paul RP SD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3766
Wells, Jared RP SEA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3767
Ramirez, Edwar RP OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3773
Voss, Jay RP DET	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3779
Rollins, Heath SP KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3786
Carson, Robert SP NYM	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3787
Ni, Fu-Te RP DET	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3788
Dubee, Michael P PIT	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3790
Hobgood, Matthew SP BAL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3792
Cortes, David RP SF	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3794
Warren, Adam SP NYY	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3796
Darrow, Rudy RP ATL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3797
Flores, Ron RP CIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3801
Howry, Bob RP CHC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3803
Garman, Brian P MIL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3805
Greenwood, Nick SP STL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3806
Desgue, Fernando RP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3807
Christensen, Danny SP KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3809
Coutlangus, Jon RP ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3810
Scholl, Chris P LAA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3814
George, Chris SP BAL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3820
Mercedes, Roque RP MIL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3822
Bonine, Eddie RP PHI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3823
Layne, Tommy RP ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3827
Doolittle, Michael P MIA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3828
Simpson, Hayden SP CHC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3832
Swindle, R.J. RP TB	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3833
Munoz, Arnie RP WAS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3841
Livingston, Bobby SP TB	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3843
Korecky, Bobby RP LAA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3846
Austen, David RP LAA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3847
Diekman, Jacob RP PHI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3848
Thomas, Daniel RP OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3849
Pelland, Tyler SP CIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3852
Sinkbeil, Brett RP MIA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3855
Springer, Russ RP CIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3856
Marshall, Jay RP OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3858
Cummings, Jeremy SP TB	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3862
Rosen, Mark RP ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3863
Astacio, Olivo RP PIT	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3866
Herron, Tyler RP STL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3867
Zerpa, Armando RP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3870
Pearson, Jason RP BAL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3875
Silva, Carlos SP BOS 	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3876
Orta, Ricky RP TB	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3878
Everts, Clint SP NYM	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3879
Geer, Josh SP SD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3882
Rosenberg, Brian RP PHI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3884
Birtwell, John RP DET	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3886
Jennings, Jason RP OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3888
Bergmann, Jason RP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3890
Frontz, Neal RP TB	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3891
Bushue, Tanner SP HOU	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3892
Solis, Sammy SP WAS 	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3893
Sartor, Matthew RP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3898
Doyle, Jared RP ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3901
Harker, Brett RP MIA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3903
Van Buren, Jermaine RP WAS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3904
Taylor, Graham SP MIA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3905
Diaz, Amalio P LAA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3907
Hornbeck, Ben SP OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3908
Heredia, Luis SP PIT	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3911
Wilson, Alex RP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3913
Milton, Eric SP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3915
Bale, John RP DET	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3916
Parker, Blake RP CHC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3921
Koehler, Tom SP MIA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3925
Veal, Donnie RP CHW	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3928
Grube, Jarrett SP SEA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3930
James, Brad SP HOU	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3931
Hynes, Colt RP SD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3933
Munoz, Luis SP SEA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3935
Shell, Steven RP KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3937
Stemle, Steve RP KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3938
Montgomery, Mike SP KC	-	Whiteness	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3940
Gabbard, Kason SP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3942
Bray, Steve RP SEA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3944
Pena, Tony RP BOS 	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3948
Rice, Jason RP ATL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3949
Socolovich, Miguel RP CHW	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3951
Sheets, Ben SP OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3952
Villone, Ron RP WAS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3954
Sturge, Justin RP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3957
Kleine, Victor RP CLE	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3958
Andrade, Steve RP TB	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3961
Walker, Andrew RP TEX	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3962
Snell, Ian SP STL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3965
Martinez, Carlos RP MIA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3969
Bastardo, Alberto RP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3971
Burgos, Ambiorix RP NYM	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3974
Lopez, Aquilino RP DET	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3979
Puffer, Brandon RP SF	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3981
Schultz, Mike RP ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3987
Anderson, Brian RP NYY	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3988
Valdez, Eddy RP COL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3989
Mahon, Reid RP ARI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3991
Marti, Yadel SP OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3992
Erlin, Robbie SP SD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3993
Guerrieri, Taylor P TB	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3996
Korpi, Wade P MIA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3998
Lugo, Ruddy RP DET	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4002
Vizcaino, Luis RP CLE	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4004
Graham, Andrew RP COL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4006
Gaffney, Scott P CIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4009
Stutes, Kyle RP SD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4011
Driskill, Travis RP HOU	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4013
Martin, Tom RP NYM	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4016
Odorizzi, Jake SP KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4019
De Paula, Jose SP SD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4021
Leach, Brent RP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4024
Windsor, Jason SP OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4026
Otero, Dan RP SF	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4029
Perez, Odalis SP WAS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4033
Megrew, Mike RP SD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4034
Switzer, Jon RP NYM	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4038
Jackson, Jay SP CHC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4039
McBride, Macay RP DET	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4040
Bass, Brian RP PHI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4041
Buzachero, Bubbie RP TOR	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4043
Baker, Brad RP ATL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4044
Colvin, Brody SP PHI	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4047
Sandoval, Juan SP MIL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4048
Buschmann, Matt RP SD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4053
Garceau, Shaun RP STL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4054
Estrada, Paul RP HOU	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4058
Browning, Barret RP LAA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4059
Meque, Jacobo RP LAD	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4062
Banwart, Travis P OAK	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4064
Snyder, Ben SP TEX	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4066
Van Benschoten, John SP CHW	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4068
Mildren, Paul SP KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4069
White, Steven SP NYY	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4073
Muyco, Dionisio RP CHC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4078
Deza, Fredy SP BAL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4080
Bernero, Adam RP PIT	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4083
Smith, Will SP KC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4086
Mathes, J.R. SP CHC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4092
MacLane, Evan RP STL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4094
Shafer, David RP CIN	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4095
Trubee, Luke RP NYY	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4097
Gothreaux, Jared SP HOU	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4100
Cassidy, Scott RP MIL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4101
Crouthers, Dave RP CHC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4104
Rodriguez, Derek RP CHW	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4105
Bumatay, Mike RP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4109
Rohrbough, Cole SP ATL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4112
Meaux, Ryan RP SF	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4121
Orvella, Chad RP LAA	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4125
Bailey, Cory RP CHC	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4128
Chapman, Jaye P ATL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4133
Sequea, Jacobo RP WAS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4135
Washburn, Jarrod SP DET	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4137
Connolly, Jon SP DET	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4138
Stanczyk, Ben RP MIL	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4140
Thompson, Brad RP HOU	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4141
Holdzkom, Lincoln RP BOS	-	Free Agent	0.0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4142
